,id,quantity,name,price,fs_receipt_id,fs_receipt_issue_date,org_id,org_ico,org_dic,org_building_number,org_country,org_ic_dph,org_municipality,org_postal_code,org_name,org_street_name,unit_id,unit_building_number,unit_country,unit_municipality,unit_postal_code,unit_property_registration_number,unit_street_name,unit_name,ai_name_without_brand_and_quantity,ai_name_in_english_without_brand_and_quantity,ai_brand,ai_category,ai_quantity_value,ai_quantity_unit,unit_latitude,unit_longitude
74,2569,1.0,Kváskový bochník    ,1.79,255,2023-06-28 10:53:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Kváskový bochník,Sourdough Loaf,,Bread,,,48.1466793,17.1236678
75,2570,1.0,Chlieb pšen.-ražný  ,0.99,255,2023-06-28 10:53:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Chlieb,Bread,,Bread,,,48.1466793,17.1236678
76,2571,1.274,Broskyne            ,3.4929356357927785,255,2023-06-28 10:53:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Broskyne,Peaches,,Canned Fruits,,,48.1466793,17.1236678
77,2572,1.0,Opavia Piškóty      ,1.59,255,2023-06-28 10:53:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Piškóty,Biscuits,Opavia,Snacks,,,48.1466793,17.1236678
78,2573,1.082,Banány              ,0.7855822550831792,255,2023-06-28 10:53:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Banány,Bananas,,Fruit,,,48.1466793,17.1236678
79,2575,6.0,Ružový donut        ,0.44,255,2023-06-28 10:53:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Donut,Donut,,Pastry,,,48.1466793,17.1236678
80,2576,1.0,Rovnako pekný pár   ,1.99,255,2023-06-28 10:53:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Pekný Pár,Nice Pair,,Books,,,48.1466793,17.1236678
81,2563,0.698,Farm.dolné stehná   ,4.684813753581662,255,2023-06-28 10:53:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Stehná,Thighs,,Meat,,,48.1466793,17.1236678
82,2557,0.662,Mrkva voľná         ,1.9939577039274925,255,2023-06-28 10:53:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Mrkva,Carrot,,Vegetable,,,48.1466793,17.1236678
83,2556,1.0,Bio mlieko 4%       ,1.49,255,2023-06-28 10:53:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Mlieko,Milk,,Dairy,1.0,L,48.1466793,17.1236678
84,2564,0.631,Farm.horné stehná   ,4.690966719492868,255,2023-06-28 10:53:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Horné stehná,Upper Thighs,,Meat,,,48.1466793,17.1236678
85,2565,1.218,Červené jablká      ,0.8866995073891626,255,2023-06-28 10:53:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Jablká,Apples,,Fruit,,,48.1466793,17.1236678
86,2566,1.0,Biele hrozno 500g   ,1.99,255,2023-06-28 10:53:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Biele hrozno,White Grapes,,Fruit,500.0,kg,48.1466793,17.1236678
87,2567,1.0,Lístkové cesto      ,0.99,255,2023-06-28 10:53:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Lístkové cesto,Puff Pastry,,Baking,,,48.1466793,17.1236678
88,2560,1.0,Mozzarella Classic  ,0.99,255,2023-06-28 10:53:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Mozzarella,Mozzarella Cheese,,Dairy,,,48.1466793,17.1236678
89,2561,1.0,Biely jogurt 1kg    ,2.29,255,2023-06-28 10:53:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Biely jogurt,White Yogurt,,Dairy,1.0,kg,48.1466793,17.1236678
90,2558,1.0,Kolienka 500g       ,1.19,255,2023-06-28 10:53:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Kolienka,Elbow Pasta,,Pasta,500.0,g,48.1466793,17.1236678
91,2559,1.0,Tvaroh hrudk.250g   ,1.39,255,2023-06-28 10:53:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Tvaroh,Curd,,Dairy,250.0,kg,48.1466793,17.1236678
92,2636,1.0,ENERGY FRUIT JELLIES X5 ,4.6,266,2023-06-28 18:21:35.000000 +00:00,75,47658827,2024047542,2,Slovensko,SK2024047542,Bratislava - mestská časť Ružinov,,Decathlon SK s. r. o.,Pri letisku,85,,Slovensko,Bratislava,81109,8,Pribinova,,Fruit Jellies,Fruit Jellies,,Snacks,,,48.1402009,17.1230498
93,2637,1.0,AQUASHOES 120 AD BLACK 4,13.0,266,2023-06-28 18:21:35.000000 +00:00,75,47658827,2024047542,2,Slovensko,SK2024047542,Bratislava - mestská časť Ružinov,,Decathlon SK s. r. o.,Pri letisku,85,,Slovensko,Bratislava,81109,8,Pribinova,,Aquashoes Black,Aquashoes Black,,Footwear,,,48.1402009,17.1230498
94,2596,1.0,Ryža dlhozrnná 1kg  ,1.49,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Ryža dlhozrnná,Long Grain Rice,,basic/sugar-flour-rice,1.0,kg,48.1530182,17.1449668
95,2619,1.0,Pap.vreckovky10x10  ,1.39,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Papierové vreckovky,Paper Tissues,,Paper Products,100.0,pcs,48.1530182,17.1449668
96,2617,2.0,Makový slimák       ,0.69,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Makový slimák,Poppy Seed Roll,,Pastry,,,48.1530182,17.1449668
97,2616,2.0,Tvarohový slimák    ,0.69,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Tvarohový pečivo,Curd Pastry,,Pastry,,,48.1530182,17.1449668
98,2615,2.0,Taštička pizzová    ,0.59,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Taštička Pizzová,Pizza Pocket,,Pastry,,,48.1530182,17.1449668
99,2614,20.0,Ovs.tyč.-čuč./mal.  ,0.35,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Čučoriedka Malina Ovsená Tyčinka,Blueberry Raspberry Oat Bar,,Snacks,,,48.1530182,17.1449668
100,2613,1.0,Arašidy fajita      ,0.99,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Arašidy Fajita,Fajita Peanuts,,Dried Nuts,,,48.1530182,17.1449668
101,2611,1.0,Šťavnaté želé cuk.  ,1.29,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Želé cukríky,Jelly Candies,,Snacks,,,48.1530182,17.1449668
102,2610,1.0,Penové cukríky      ,1.29,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Penové cukríky,Foam Candies,,Snacks,,,48.1530182,17.1449668
103,2609,1.0,Pistácie lúp.sol.   ,2.49,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Lúpané Solené Pistácie,Salted Pistachios,,Snacks,,,48.1530182,17.1449668
104,2608,2.0,Croissant marhuľa   ,3.49,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Marhuľový croissant,Apricot Croissant,,Pastry,,,48.1530182,17.1449668
105,2607,1.0,Croissanty krém     ,1.89,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Croissanty krém,Cream Croissants,,Bakery,,,48.1530182,17.1449668
106,2605,1.612,Zemiaky skoré       ,1.3895781637717122,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Zemiaky,Potatoes,,Vegetable,,,48.1530182,17.1449668
107,2604,1.0,Rod.srd. kak.-kok.  ,1.29,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Kakaovo-kokosová roláda,Cocoa-Coconut Roll,,Pastry/Sweet,,,48.1530182,17.1449668
108,2603,1.0,Pringles Original   ,2.29,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Original Potato Chips,Original Potato Chips,Pringles,Snacks,,,48.1530182,17.1449668
109,2602,1.0,Toffifee 5ks        ,6.99,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Čokoládové cukríky,Chocolate Candy,Toffifee,Snacks,1.0,pieces,48.1530182,17.1449668
110,2601,1.0,Leštidlo do umývač  ,1.29,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Leštidlo,Rinse Aid,,Cleaning,,,48.1530182,17.1449668
111,2599,1.0,"Delikat.pap.,100g   ",1.39,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Delikat Paper,Delicate Paper,,Canned Fruits/Vegetables,100.0,g,48.1530182,17.1449668
112,2598,6.0,Záloh. fľaša plast  ,0.15,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Zálohovaná fľaša,Deposit Bottle,,Miscellaneous,,,48.1530182,17.1449668
113,2597,6.0,Zl. Bažant 10°      ,0.89,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Pivo,Beer,Zlatý Bažant,Beer,,,48.1530182,17.1449668
114,2595,6.0,Zl.Bažant 12°       ,1.15,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Pivo,Beer,Zlatý Bažant,Beer,,,48.1530182,17.1449668
115,2594,6.0,"Gambrinus 10,25°    ",0.89,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Pivo,Beer,Gambrinus,Beer,,,48.1530182,17.1449668
116,2592,6.0,Gambrinus           ,0.99,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Pivo,Beer,Gambrinus,Beverage,,,48.1530182,17.1449668
117,2591,1.0,Detské mydlo Dan.   ,0.49,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Detské mydlo,Children's Soap,Danone,Soap,,,48.1530182,17.1449668
118,2590,1.0,Bio ovocné pyré     ,0.75,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Ovocné pyré,Fruit Puree,,Canned Fruits,,,48.1530182,17.1449668
119,2589,1.0,Kešu - med          ,2.49,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Kešu med,Honey Cashew,,Dried Nuts,,,48.1530182,17.1449668
120,2588,0.476,Banány              ,0.7983193277310925,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Banány,Bananas,,Fruit,,,48.1530182,17.1449668
121,2586,3.0,Orbit Spearm. 10ks  ,0.69,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Spearmint Chewing Gum,Spearmint Chewing Gum,Orbit,Gum,,,48.1530182,17.1449668
122,2585,2.0,Mamba               ,1.19,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Candy,Candy,,snack,,,48.1530182,17.1449668
123,2584,1.0,Piškóty 250g        ,1.09,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Piškóty,Biscuits,,Snacks,250.0,g,48.1530182,17.1449668
124,2587,1.0,Pern.medvedíky200g  ,0.89,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Medvedíky Perníky,Bear-shaped Gingerbread,,Confectionery,200.0,g,48.1530182,17.1449668
125,2600,1.0,Zemiak. lup. soľ    ,1.99,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Zemiakové lupienky,Potato Chips,,Snacks,,,48.1530182,17.1449668
126,2612,1.0,Happy Bears         ,1.89,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Gummy Bears,Gummy Bears,,Snacks,,,48.1530182,17.1449668
127,2606,1.0,Neo sušienky        ,1.29,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Sušienky,Cookies,Neo,Snacks,,,48.1530182,17.1449668
128,2593,18.0,Záloh. plechovka    ,0.15,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Záloh. plechovka,Deposit Can,,Deposit,,,48.1530182,17.1449668
129,2618,1.0,Červ.jablká 1kg     ,1.49,259,2023-06-29 11:04:22.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Červené Jablká,Red Apples,,Fruits,1.0,kg,48.1530182,17.1449668
130,1982,1.0,Ibalgin rapidcaps 400mg cps mol 30,7.19,160,2023-07-03 09:42:01.000000 +00:00,26,50201638,2120240265,A,Slovensko,SK7020000350,Bratislava - mestská časť Rača,,"BENU SK 61, s.r.o.",Pribylinská,31,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Rapidcaps kapsule,Rapidcaps Capsules,Ibalgin,Health,400.0,cps,48.1466793,17.1236678
131,1981,1.0,Paralen 500 tbl 24x500mg,2.49,160,2023-07-03 09:42:01.000000 +00:00,26,50201638,2120240265,A,Slovensko,SK7020000350,Bratislava - mestská časť Rača,,"BENU SK 61, s.r.o.",Pribylinská,31,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Tablety,Tablets,,Medicine,500.0,mg,48.1466793,17.1236678
132,1980,1.0,"Nasivin soft aer nao 1x10ml 0,05%",6.09,160,2023-07-03 09:42:01.000000 +00:00,26,50201638,2120240265,A,Slovensko,SK7020000350,Bratislava - mestská časť Rača,,"BENU SK 61, s.r.o.",Pribylinská,31,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Soft Nasal Spray,Soft Nasal Spray,Nasivin,Medicine,10.0,ml,48.1466793,17.1236678
133,1977,1.0,Sifo 500g                               ,4.25,159,2023-07-03 09:51:26.000000 +00:00,16,31393781,2020354534,,Slovensko,SK2020354534,Bratislava - mestská časť Rača,,"dm drogerie markt, s.r.o.",Na pántoch,49,,Slovensko,Bratislava,81109,5,Mlynské Nivy,,Cleaning Powder,,,Cleaning Product,500.0,g,48.1462159,17.1300312
134,1976,1.0,dmBio kokosový nápoj neslad             ,2.95,159,2023-07-03 09:51:26.000000 +00:00,16,31393781,2020354534,,Slovensko,SK2020354534,Bratislava - mestská časť Rača,,"dm drogerie markt, s.r.o.",Na pántoch,49,,Slovensko,Bratislava,81109,5,Mlynské Nivy,,Kokosový nápoj nesladený,Coconut Beverage Unsweetened,dmBio,Beverage,,,48.1462159,17.1300312
135,1979,1.0,S&S hyg.vreck. 30x10ks                  ,3.45,159,2023-07-03 09:51:26.000000 +00:00,16,31393781,2020354534,,Slovensko,SK2020354534,Bratislava - mestská časť Rača,,"dm drogerie markt, s.r.o.",Na pántoch,49,,Slovensko,Bratislava,81109,5,Mlynské Nivy,,Hygienické Vreckovky,Hygiene Wipes,S&S,Hygiene,10.0,pcs,48.1462159,17.1300312
136,1978,1.0,S&S TP recy. 3vr.8x200 útrž             ,2.95,159,2023-07-03 09:51:26.000000 +00:00,16,31393781,2020354534,,Slovensko,SK2020354534,Bratislava - mestská časť Rača,,"dm drogerie markt, s.r.o.",Na pántoch,49,,Slovensko,Bratislava,81109,5,Mlynské Nivy,,Recyklovaný Toaletný Papier,Recycled Toilet Paper,S&S,Paper Products,200.0,sheets,48.1462159,17.1300312
137,2496,2.0,Taštič. višňa-pud.  ,0.59,243,2023-07-03 10:16:14.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Višňa-Puding Taštička,Cherry-Pudding Pastry,,Pastry,,,48.1466793,17.1236678
138,2505,1.0,Instant. kakao náp  ,3.29,243,2023-07-03 10:16:14.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Kakaový nápoj,Cocoa Drink,,Beverages,,,48.1466793,17.1236678
139,2511,1.0,Bio ovocné pyré     ,0.75,243,2023-07-03 10:16:14.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Ovocné Pyré,Fruit Puree,,Canned Fruits/Vegetables,,,48.1466793,17.1236678
140,2517,3.0,Ružový donut        ,0.44,243,2023-07-03 10:16:14.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, v.o.s.",Ružinovská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Ružový Donut,Pink Donut,,Pastry,,,48.1466793,17.1236678
